269	525	4	485
474	170	4	555
806	50	5	29
862	357	3	86
279	222	1	418
43	553	4	405
128	340	4	416
826	391	4	100
653	756	1	332
705	283	5	39
757	651	4	455
533	177	4	599
642	73	4	80
815	158	2	113
497	79	4	251
782	1615	3	485
244	13	4	233
747	17	4	492
457	458	3	298
756	183	4	56
62	318	5	545
297	258	5	255
709	92	4	201
474	510	4	313
379	175	5	304
545	575	3	282
664	151	4	418
294	539	4	72
303	9	5	403
455	47	2	330
764	845	4	114
919	1137	4	2
495	550	3	248
804	739	4	295
484	239	4	164
234	845	3	238
561	597	3	35
151	1006	1	325
158	530	4	368
16	191	5	260
230	196	5	556
201	737	2	328
330	80	2	582
650	97	3	430
207	317	4	515
280	735	2	158
263	125	4	35
216	56	5	249
532	468	5	202
7	645	4	516
339	67	3	467
152	692	5	465
298	820	4	505
503	98	5	406
682	623	3	238
291	770	4	505
429	127	4	415
586	54	3	123
618	477	2	195
280	118	2	88
615	271	2	306
851	204	4	432
201	408	4	528
291	70	4	86
450	1152	5	70
524	221	4	479
747	285	5	215
867	300	2	101
234	604	5	242
487	684	5	185
887	673	5	568
551	343	4	409
826	420	3	120
293	414	4	454
181	743	1	454
749	550	4	219
405	427	5	377
346	518	4	128
49	581	3	269
416	427	5	46
474	212	4	371
271	847	4	518
537	322	1	423
13	694	4	126
751	394	4	397
299	402	3	57
665	156	5	335
890	589	5	32
62	44	3	59
409	526	3	590
327	25	2	71
56	871	2	3
64	196	4	410
286	312	4	320
405	1557	1	507
343	333	3	576
790	68	3	31
655	773	3	313
716	229	3	236
290	222	4	67
128	190	4	383
500	210	3	220
128	729	2	474
334	143	2	63
790	849	4	208
699	319	3	56
826	2	3	554
189	459	4	151
334	945	4	3
747	604	5	548
661	751	4	534
601	318	4	510
301	742	4	505
669	302	4	336
201	275	4	249
478	568	5	346
561	109	1	476
524	172	3	276
535	153	4	525
268	147	4	562
58	50	4	204
848	421	5	13
747	1631	3	392
503	213	5	406
863	906	4	33
796	591	3	346
234	484	5	521
234	242	4	328
466	22	5	257
435	91	4	229
500	386	3	266
883	322	5	180
184	97	2	245
235	692	4	402
279	823	3	51
532	472	5	427
709	413	2	346
804	240	4	107
216	55	5	327
207	276	2	94
870	603	5	235
363	248	5	93
178	508	3	298
498	186	4	458
455	300	4	359
197	586	3	428
648	633	3	540
846	213	3	527
197	2	3	381
128	815	3	252
326	449	3	364
882	183	4	39
391	301	4	60
758	462	4	384
416	88	3	215
250	1426	5	146
456	449	3	305
15	300	4	233
592	683	1	31
224	29	3	89
727	186	5	63
201	1069	2	452
354	631	4	375
815	250	1	39
479	472	1	262
417	234	4	237
933	174	4	175
292	79	5	395
870	503	4	197
399	343	2	139
307	265	3	39
290	117	3	558
16	70	4	30
889	11	5	104
823	161	3	122
378	977	3	41
450	112	2	588
533	126	4	516
561	14	3	213
236	1039	2	354
387	273	4	226
389	181	4	444
642	392	4	304
804	152	4	573
919	1048	3	469
504	465	3	293
232	1	4	138
144	276	3	449
764	595	4	389
213	1	2	525
178	203	4	219
385	557	2	76
645	959	4	432
346	203	4	287
292	510	4	539
416	775	4	585
712	191	3	182
451	289	1	409
207	82	3	465
896	97	4	311
615	357	5	373
214	408	4	570
10	197	5	530
823	42	4	33
919	741	3	458
94	368	2	416
102	260	2	257
271	194	5	310
561	219	1	240
665	328	4	41
188	173	5	287
387	211	4	353
174	118	2	295
618	54	3	373
940	204	4	540
379	161	2	249
463	1033	2	463
119	50	5	188
393	1047	3	202
682	204	3	556
104	290	4	297
189	317	4	256
429	441	3	19
459	105	4	128
776	816	2	358
59	519	4	310
690	655	4	310
561	46	4	298
847	742	3	306
621	384	3	508
374	815	4	111
456	214	4	26
766	526	2	243
863	902	5	502
748	603	5	177
90	1204	4	98
279	797	4	394
601	476	1	393
878	269	4	104
268	1477	2	142
378	568	4	19
450	1140	2	270
474	315	5	402
851	818	2	26
671	720	3	431
271	498	5	268
109	735	5	446
141	825	4	569
907	689	4	87
782	260	2	358
561	473	3	243
455	553	3	505
523	67	4	177
938	148	3	592
216	221	4	241
943	210	4	57
707	536	3	285
429	248	5	539
321	276	3	172
655	280	2	553
514	196	5	156
303	418	4	524
907	928	5	596
16	182	5	468
435	76	3	515
535	518	5	449
301	465	4	218
207	1098	4	560
373	163	4	527
145	51	3	308
486	299	1	396
325	507	3	21
642	579	4	103
943	655	4	180
297	208	4	568
181	688	1	554
236	237	4	88
230	214	4	266
332	679	5	342
625	181	4	560
429	50	5	276
632	58	3	447
894	281	3	560
307	746	4	235
267	67	3	276
487	550	3	384
826	578	5	405
709	762	3	92
18	404	4	115
328	50	4	61
622	511	4	564
537	200	3	30
537	707	4	8
747	154	3	313
7	214	5	79
297	230	2	319
271	517	3	531
634	515	4	494
328	157	5	166
339	546	4	211
933	157	4	405
90	690	4	133
332	147	4	520
293	426	1	444
621	87	5	249
13	551	1	495
833	72	2	185
499	588	4	529
249	853	4	371
496	333	3	567
332	628	4	316
897	243	4	164
293	249	3	446
207	69	4	235
897	182	4	57
83	70	4	515
5	400	1	179
532	318	5	395
551	1035	2	245
342	1128	5	575
286	640	5	473
152	111	5	427
305	169	5	442
94	768	3	309
275	472	3	91
896	85	3	128
666	945	4	199
181	258	3	442
387	324	4	435
290	196	4	376
344	298	4	125
655	344	4	363
847	219	4	1
303	194	5	362
848	805	5	553
943	1067	2	136
541	265	5	313
639	865	1	598
363	315	3	111
868	183	5	192
109	222	4	547
833	641	4	406
655	1248	3	77
379	566	4	15
536	96	4	595
291	1028	3	126
405	1268	1	404
506	211	4	50
608	8	2	508
286	55	4	59
435	684	4	85
222	378	1	22
883	323	5	123
535	848	3	488
505	989	1	163
747	835	3	148
445	300	1	126
500	276	5	302
796	496	5	419
303	282	3	439
776	145	2	537
130	1151	3	280
184	742	3	122
385	650	5	360
907	8	3	440
125	289	5	86
790	211	4	406
450	783	3	458
868	193	2	150
374	472	2	459
249	148	3	221
655	212	3	542
271	88	4	440
566	755	2	504
486	1079	2	349
144	476	2	285
85	99	5	283
181	6	1	386
21	118	1	250
291	460	5	442
325	95	2	32
201	447	5	414
886	177	4	508
425	636	4	338
398	12	3	458
666	293	3	456
758	33	4	182
201	230	3	195
234	16	2	304
177	527	4	323
334	231	2	307
393	333	4	382
851	880	3	137
94	28	4	233
916	1119	3	415
447	742	3	117
457	77	4	212
102	294	2	144
230	135	2	211
10	221	4	299
541	278	2	591
868	631	4	473
416	237	3	338
450	380	5	419
159	358	1	451
313	615	4	219
271	1101	4	352
527	647	5	433
883	1227	3	142
280	33	3	231
537	307	3	549
870	427	4	171
693	636	1	73
843	225	2	252
297	357	4	116
6	497	4	229
417	139	3	196
468	5	3	459
387	1078	1	156
655	285	4	288
197	307	3	95
751	204	4	37
916	570	3	107
889	159	3	444
846	258	3	593
380	197	3	430
727	202	4	371
442	342	2	28
311	127	4	224
916	720	2	531
537	558	4	141
397	591	4	473
200	1034	3	334
894	1153	3	464
7	591	3	353
709	959	4	486
634	922	4	165
222	1139	3	90
806	88	4	193
1	268	5	212
655	956	3	14
389	124	4	165
393	1035	3	123
406	427	4	253
58	474	4	529
653	1101	2	271
13	59	4	81
447	151	3	241
378	121	4	447
270	747	5	132
532	148	5	225
379	124	5	553
881	227	4	439
682	631	3	594
452	173	4	67
650	135	4	317
921	252	4	452
380	109	2	315
11	213	4	60
621	40	3	447
416	293	5	127
567	133	4	88
406	633	5	348
99	232	4	403
669	117	1	415
463	952	1	115
548	1	4	97
711	315	4	107
394	184	3	325
158	546	3	370
393	747	4	446
642	443	2	354
796	732	5	406
7	27	4	29
244	240	3	152
109	451	5	204
637	985	2	90
868	206	5	238
707	58	3	111
639	274	1	48
699	591	2	559
664	169	5	165
305	202	3	469
92	433	5	502
291	214	4	284
405	955	1	569
826	96	5	56
264	56	5	47
478	235	2	482
405	1099	1	46
429	42	5	247
622	433	4	99
883	1448	5	425
320	118	1	512
886	56	4	550
843	542	2	94
102	201	2	501
758	159	3	211
843	53	2	16
497	156	5	86
269	58	2	119
541	1185	2	487
279	421	3	310
922	655	2	60
934	313	3	356
343	283	4	253
360	357	5	491
805	5	4	450
87	202	5	122
846	188	3	211
922	68	4	254
21	989	3	494
406	631	5	548
561	65	3	365
297	625	3	152
320	173	5	422
823	181	4	589
747	419	5	582
554	678	3	340
49	518	4	173
276	1031	2	342
463	741	1	235
327	405	2	131
70	403	4	448
847	258	5	254
393	394	5	263
174	151	3	597
758	1244	3	120
276	391	2	295
308	68	4	133
116	1257	1	150
892	284	5	526
523	794	4	129
417	674	2	190
385	177	4	489
92	307	4	340
233	275	5	572
244	155	3	77
537	550	2	209
297	98	5	555
311	443	3	146
387	215	2	187
184	88	3	72
621	763	4	35
932	222	4	221
62	76	4	591
561	735	3	587
913	98	4	515
102	768	2	124
847	191	4	498
59	428	5	384
158	210	4	29
130	159	4	180
551	127	5	303
846	87	4	553
738	206	3	90
655	443	4	564
59	603	5	281
479	58	4	90
1	211	3	372
864	951	3	219
236	546	4	566
14	13	4	253
347	181	5	1
92	582	5	36
416	538	4	234
422	926	2	47
661	52	4	390
721	8	4	372
405	178	3	174
690	25	3	225
537	268	4	88
429	732	4	375
405	416	2	37
697	237	5	34
87	8	5	585
922	184	3	530
878	451	2	155
709	427	4	174
301	22	4	453
394	252	3	268
456	71	3	24
758	273	4	425
223	185	2	547
496	88	1	167
409	97	5	358
712	96	5	343
393	775	4	593
389	194	4	111
551	156	5	581
833	205	4	403
90	705	5	585
747	1204	4	494
880	734	3	354
387	972	2	290
92	47	4	105
42	655	3	10
587	678	2	210
870	50	3	464
397	346	4	217
321	530	4	360
399	53	4	391
339	678	2	75
871	352	3	49
378	9	5	362
43	66	4	76
642	1336	2	545
328	427	3	165
666	106	2	344
543	98	4	129
144	244	3	437
642	771	3	459
694	699	4	395
846	211	2	87
193	38	3	143
109	183	5	329
922	447	1	499
222	162	2	102
256	1207	3	346
862	568	3	372
239	612	5	254
22	128	5	283
543	381	4	12
655	471	3	433
301	69	5	301
682	265	3	269
233	208	4	294
193	234	3	370
271	485	4	516
312	671	5	347
13	752	1	14
472	1469	4	85
299	354	4	547
536	63	4	308
291	825	4	262
864	418	3	201
882	597	4	314
782	1663	2	401
197	322	3	373
308	499	3	374
484	51	4	423
943	151	4	304
194	1207	1	323
87	491	5	387
882	11	4	86
207	631	2	189
87	39	3	308
116	607	2	110
487	713	4	461
62	665	2	128
346	385	5	465
648	82	5	541
60	602	4	460
805	40	3	358
42	2	5	430
94	528	5	346
551	710	5	107
405	541	1	199
897	568	5	161
429	132	3	567
788	282	4	375
279	739	1	193
57	281	4	180
671	511	3	311
489	326	4	252
334	1202	4	64
586	693	3	171
450	435	4	169
669	531	3	39
840	285	4	511
506	295	4	584
378	237	4	318
758	98	5	336
385	24	3	141
269	132	5	505
436	1227	2	513
374	228	5	261
457	367	4	362
738	926	3	8
361	26	3	53
407	433	4	196
846	1479	3	500
697	975	1	454
796	527	3	545
271	317	3	113
268	402	1	208
286	721	3	277
313	497	4	284
871	275	3	135
417	395	4	20
805	47	5	163
330	1084	5	266
294	405	4	413
840	89	5	106
453	586	2	221
177	197	4	66
846	318	5	41
804	188	4	361
85	95	4	246
764	25	2	479
804	55	4	403
655	953	3	86
846	44	1	234
200	483	5	335
5	110	1	524
305	451	3	345
328	755	3	493
936	19	5	554
916	1206	2	46
342	98	3	244
200	226	4	461
194	226	3	295
694	194	5	272
6	532	3	234
795	675	3	540
878	855	3	322
901	430	3	332
6	136	5	541
130	117	5	179
608	50	1	34
21	619	2	260
527	279	4	69
264	676	3	297
393	89	3	420
60	1020	4	411
642	427	3	232
642	204	4	365
521	42	5	256
26	841	2	547
314	65	4	590
435	193	3	139
268	717	1	42
472	597	5	90
595	358	2	268
577	662	4	475
406	372	4	483
92	281	3	551
215	134	4	237
407	521	3	546
189	1403	4	356
378	193	4	18
514	194	4	598
642	1178	3	391
870	253	4	316
295	1170	5	585
763	466	4	599
666	566	3	194
452	211	2	34
846	507	3	475
453	403	4	316
405	1070	1	538
416	1074	5	477
886	53	1	279
188	56	4	32
624	340	3	307
417	708	2	505
577	1046	4	124
717	287	5	372
840	531	5	189
62	443	3	12
234	447	3	577
637	546	1	321
87	232	3	110
840	182	4	265
870	1046	3	66
224	43	3	444
543	61	4	183
472	373	4	509
645	708	3	192
311	465	4	566
864	77	4	61
43	588	4	29
342	1094	3	26
339	131	5	503
119	741	4	183
504	1421	4	343
102	450	1	209
99	312	2	524
95	737	3	353
398	79	4	40
660	257	4	439
344	7	4	206
936	535	2	153
201	240	3	567
379	529	4	449
59	670	4	554
311	941	4	92
758	179	5	350
62	164	5	354
216	943	5	178
846	1297	3	207
236	294	2	418
301	684	3	269
833	445	4	409
1	245	2	518
151	606	5	167
804	433	4	328
21	976	1	473
405	1271	2	322
361	173	5	562
897	455	3	364
450	1297	4	338
918	83	4	341
92	149	3	148
551	15	5	242
276	223	5	192
938	546	3	536
632	746	3	358
387	95	2	512
303	960	4	81
442	56	5	313
213	432	4	71
109	175	1	284
615	632	5	207
848	427	5	155
548	358	2	374
622	172	5	12
385	257	3	180
916	280	2	38
374	183	4	258
709	56	5	142
650	491	3	520
851	823	3	330
201	483	3	414
325	16	1	538
660	771	2	380
407	496	5	590
716	205	5	277
659	13	4	556
488	724	3	112
790	222	3	68
373	94	2	236
26	455	3	69
535	955	3	556
141	926	4	291
535	508	5	188
406	1147	4	64
828	328	3	323
782	325	2	175
697	818	4	388
426	174	3	557
378	1181	2	90
764	284	4	42
588	721	5	352
445	203	3	309
295	1115	5	127
189	197	5	187
344	431	3	415
659	705	5	197
880	570	3	250
246	117	3	242
747	182	5	286
577	230	3	485
299	895	2	183
504	216	4	540
709	578	4	207
292	511	5	438
405	1308	1	527
807	472	4	423
342	191	5	307
456	216	4	288
758	6	2	376
880	182	5	581
295	720	4	297
846	428	3	11
207	754	4	347
22	510	5	432
416	199	5	238
10	144	4	118
85	221	2	316
484	53	1	511
429	410	4	541
407	648	3	260
648	809	3	498
1	242	5	24
7	660	5	231
660	239	2	212
417	508	3	488
276	769	1	225
363	1228	2	45
11	731	4	275
823	143	4	506
870	6	4	472
320	42	4	143
280	746	4	462
303	167	3	83
236	506	5	442
158	83	5	314
622	1181	4	445
195	809	3	296
521	423	3	250
43	102	4	586
321	654	4	228
59	211	5	431
256	56	3	133
128	111	3	569
279	30	2	533
553	307	4	572
63	100	5	149
535	194	5	11
524	654	5	47
178	731	4	324
26	13	3	196
705	121	5	287
234	132	4	590
270	200	5	196
934	794	4	52
846	630	3	467
216	216	4	585
500	135	5	535
313	163	2	576
457	485	4	510
271	405	2	283
493	210	5	4
216	396	3	179
267	198	5	109
249	223	4	554
495	195	5	517
537	209	4	401
92	1213	2	483
303	583	1	185
886	1019	4	23
276	1	5	166
524	474	4	154
312	618	5	269
918	190	5	326
932	99	4	503
643	712	3	423
94	182	5	351
405	1553	1	30
450	734	2	440
617	56	1	170
671	947	3	165
788	1183	2	311
450	65	3	454
201	97	2	471
741	7	3	158
13	899	1	540
645	447	3	371
385	144	3	249
256	1424	3	589
181	980	1	338
586	1207	2	149
936	251	4	547
486	1598	5	155
625	498	4	140
221	327	4	448
864	217	4	241
514	228	5	23
933	627	2	576
230	240	1	554
833	1071	3	552
682	317	4	82
871	262	3	349
152	568	5	513
545	31	4	357
764	673	4	163
919	168	1	231
749	67	1	51
620	78	4	27
795	432	3	288
254	443	3	92
524	739	2	143
655	1106	2	365
144	213	4	563
894	1255	4	201
313	402	3	47
178	742	3	1
343	44	3	572
92	820	1	21
56	761	3	22
903	179	5	513
221	150	5	113
459	742	4	243
342	237	4	49
833	483	4	235
698	204	2	13
682	742	3	443
506	1279	4	174
178	877	2	488
392	181	5	387
650	419	4	535
405	1167	1	388
392	340	5	222
13	518	4	419
221	100	5	503
887	412	5	13
326	195	4	298
682	925	3	300
286	477	3	12
889	237	4	546
387	12	5	502
934	1	2	135
625	428	5	288
474	168	3	2
378	402	4	527
932	805	4	446
716	153	4	457
320	421	4	415
521	566	3	581
393	999	4	21
671	226	3	60
551	686	3	302
313	745	3	484
588	723	2	321
94	1007	4	459
707	135	2	347
234	739	3	425
650	1119	3	222
7	621	5	67
916	1074	3	292
102	164	3	305
152	402	5	174
429	393	3	131
373	367	3	105
174	742	4	13
11	42	3	281
181	870	2	30
193	122	1	25
932	705	4	362
693	651	3	351
389	1203	5	512
399	552	1	441
346	496	5	120
313	478	3	564
892	2	4	476
380	514	2	478
933	39	3	368
256	9	4	426
286	390	1	147
889	678	3	312
435	86	4	365
474	318	5	532
542	288	2	263
650	380	2	130
595	844	4	442
380	663	4	470
823	651	5	485
796	186	3	565
344	79	4	151
639	165	3	290
222	145	2	167
880	121	2	131
664	660	3	253
458	7	4	274
222	472	2	132
846	692	3	80
450	520	5	474
693	281	3	100
389	209	4	351
871	92	3	598
537	44	3	359
790	96	3	322
6	132	5	597
456	129	3	92
749	1337	3	140
881	291	3	140
588	208	3	559
85	300	3	308
311	181	4	560
416	315	3	74
1	181	5	233
588	941	5	187
452	285	3	349
299	1050	4	455
493	405	2	439
305	315	5	15
885	97	5	369
940	172	4	438
660	182	2	151
846	550	4	98
233	623	3	276
666	492	4	357
7	499	4	560
276	77	3	211
643	1098	4	374
189	1099	5	118
407	705	4	137
883	20	4	351
846	511	5	188
332	820	4	326
479	523	4	251
130	532	5	116
756	50	4	244
795	747	3	406
727	441	2	171
889	728	3	291
833	98	3	170
456	204	3	466
566	485	3	23
271	441	3	269
201	665	2	120
6	367	2	578
890	172	5	118
276	264	3	58
87	1000	3	191
327	26	3	587
450	64	4	514
429	217	3	117
22	376	3	82
586	144	4	142
554	202	4	519
230	98	5	220
548	286	1	257
308	151	4	425
601	82	1	120
712	234	2	67
207	179	4	19
854	482	3	254
87	209	5	508
389	1098	4	143
214	13	3	458
104	591	4	511
43	216	5	553
883	194	3	46
85	657	4	209
280	1466	5	18
886	15	3	261
622	795	2	192
697	886	5	338
291	244	2	101
846	217	4	529
823	762	4	74
588	716	5	595
60	617	4	577
642	400	4	196
474	929	3	453
711	317	4	302
70	139	3	386
650	435	4	401
271	328	2	206
934	1135	3	174
848	166	5	446
215	196	4	108
18	969	3	261
62	9	4	172
880	1181	3	280
880	801	3	104
890	480	5	376
894	922	4	564
405	432	3	387
267	230	4	434
655	467	3	278
823	318	5	364
239	317	5	268
416	651	4	246
455	148	3	410
201	1153	2	306
42	1047	4	174
374	100	5	87
524	928	4	48
567	9	4	567
56	408	4	202
885	79	4	83
49	238	4	329
239	558	5	231
629	732	5	164
256	662	2	426
406	608	4	29
889	1267	3	403
708	1051	4	301
436	265	3	412
887	13	1	496
174	197	5	171
593	402	4	174
500	147	3	59
712	783	3	139
840	45	4	501
766	403	3	246
867	175	5	420
486	864	3	340
95	137	3	329
110	808	2	122
391	148	3	91
864	5	4	340
393	769	4	26
479	122	1	217
707	811	4	480
145	563	3	490
210	255	4	8
503	116	5	476
815	418	4	274
141	181	4	343
144	116	4	217
566	143	3	440
933	392	3	347
151	782	4	315
262	219	3	11
495	1046	5	310
343	98	5	13
650	565	3	375
896	808	3	126
246	721	4	233
374	17	2	329
1	67	3	461
279	762	3	150
452	462	4	532
472	747	5	488
92	1014	3	169
805	1101	5	214
886	108	5	475
303	260	3	93
458	64	4	146
592	281	4	581
174	988	1	6
297	282	3	62
342	507	4	107
586	806	4	440
232	435	4	40
63	321	3	184
343	137	4	100
328	228	3	44
833	194	3	413
363	651	3	347
90	478	5	171
222	102	2	496
244	118	2	98
321	182	3	114
749	157	3	243
125	270	4	55
864	223	5	206
940	313	5	119
533	566	4	87
177	289	2	467
815	483	5	25
459	298	3	80
233	203	3	131
487	546	3	368
327	245	1	5
871	1119	3	516
387	208	3	25
72	708	4	345
82	147	3	553
279	52	3	498
327	478	4	405
474	618	4	130
498	475	3	185
697	270	5	254
276	595	2	139
637	283	2	378
279	385	4	96
334	221	5	204
782	355	3	428
826	11	4	231
774	447	1	312
537	1400	2	4
454	277	2	581
479	222	4	35
629	475	4	53
823	1118	3	443
320	895	4	202
92	1073	5	21
650	399	3	9
321	134	3	194
22	636	3	596
379	393	4	150
49	386	4	287
487	56	4	529
618	746	2	16
416	217	4	162
846	378	4	261
639	714	2	560
210	692	4	107
894	100	4	464
454	248	3	585
833	455	3	149
21	561	1	166
178	275	5	594
397	223	4	92
311	141	4	128
537	443	3	419
699	116	4	342
711	343	3	497
437	42	3	445
312	419	3	184
236	520	4	160
286	402	3	223
758	249	4	326
577	693	1	6
804	483	5	421
457	727	4	124
486	15	3	126
354	582	4	469
269	705	2	62
493	249	4	322
627	33	1	424
615	518	4	445
650	355	2	306
890	50	5	169
936	287	4	50
629	523	3	485
450	735	4	183
44	692	3	79
234	7	2	177
922	550	3	182
533	511	4	240
152	944	4	106
60	138	2	42
299	237	2	68
601	184	3	569
727	765	2	399
346	455	3	492
267	679	4	210
500	699	3	442
506	380	4	578
537	549	2	544
881	89	4	208
188	632	5	235
296	272	5	421
151	504	4	585
221	215	4	359
343	277	4	474
263	144	4	171
472	1248	4	538
94	367	4	224
566	71	2	5
663	928	3	392
305	300	3	385
151	747	3	447
361	213	5	108
236	717	3	141
145	218	3	463
13	818	3	477
716	465	5	24
548	991	1	408
10	582	4	244
159	1221	5	124
653	423	2	233
99	354	2	195
13	855	4	108
254	219	1	295
749	472	4	589
592	297	5	216
405	647	1	477
851	815	3	460
907	71	5	3
655	475	3	181
664	183	3	192
653	482	2	282
774	567	1	218
110	849	3	599
151	736	4	321
659	202	4	57
938	9	3	266
374	526	4	346
320	452	3	571
6	408	4	42
588	161	4	482
551	291	4	113
880	794	4	156
201	702	1	352
889	269	4	515
276	193	4	365
506	333	4	529
345	126	5	465
303	562	4	315
389	616	4	434
239	8	5	153
422	334	4	401
707	191	5	552
699	291	3	567
503	662	3	275
246	1089	1	487
437	401	5	127
345	498	4	81
747	865	5	223
409	480	5	429
363	224	4	546
286	274	2	106
624	270	3	297
621	1029	2	481
49	208	4	68
650	622	3	218
195	431	3	386
586	841	3	34
500	919	3	107
916	948	2	428
721	299	3	363
177	154	4	175
911	82	2	467
239	186	1	503
268	728	2	141
58	514	5	380
498	136	3	332
786	69	4	238
627	628	4	69
184	517	4	423
305	196	4	449
524	1154	1	289
262	1054	2	177
399	404	3	281
43	724	4	411
666	216	3	582
343	144	4	244
943	595	2	146
881	705	1	144
479	584	3	173
807	843	2	330
840	202	5	448
916	710	3	262
711	378	4	398
790	83	3	308
864	71	3	277
727	1042	2	179
339	174	4	274
919	140	5	466
